collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent,location_type,district,capacity_liters,bin_material,has_lid,nearby_population,distance_to_depot_km,road_accessibility,installation_date,latitude,longitude,month,week_of_year,is_weekend,is_month_start,is_month_end,fill_rate_7day_avg,fill_rate_7day_std,weight_7day_avg,prev_fill_level,prev_days_since_collection,bin_age_days,fill_rate_per_day,overflow_count_30day,organic_percent,recyclable_percent
COL_0003057,BIN_00015,2022-03-19,12:51,Saturday,0,,0,,3,73.6,high,242.09,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.8,0.0,65.8,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,3,11,1,0,0,61.05714285714286,9.574072129603827,240.57999999999998,60.7,3.0,939,24.53333333333333,3.0,56.5,26.0
COL_0003058,BIN_00015,2022-03-23,10:11,Wednesday,0,,0,,4,74.3,high,426.84,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,31.6,0.0,71.2,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,3,12,0,0,0,64.55714285714285,9.24551371258101,259.5357142857143,73.6,3.0,943,18.575,3.0,69.5,13.0
COL_0003059,BIN_00015,2022-03-26,16:15,Saturday,0,,0,,3,72.5,high,242.53,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.1,0.0,71.2,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,3,12,1,0,1,64.94285714285714,9.551938222660546,268.6571428571429,74.3,4.0,946,24.166666666666668,3.0,56.5,13.0
COL_0003060,BIN_00015,2022-03-31,15:50,Thursday,0,,0,,5,98.2,critical,507.31,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.4,0.0,77.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,3,13,0,0,1,71.41428571428571,14.231939264840019,306.31,72.5,3.0,951,19.64,3.0,69.5,13.0
COL_0003061,BIN_00015,2022-04-03,11:19,Sunday,0,,1,Easter,3,59.3,medium,291.04,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.4,11.1,72.9,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,13,1,1,0,70.15714285714286,14.944325248831309,327.19714285714286,98.2,5.0,954,19.766666666666666,3.0,56.5,13.0
COL_0003062,BIN_00015,2022-04-06,11:31,Wednesday,0,,1,Easter,3,64.8,high,318.82,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.2,0.0,88.6,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,14,0,0,0,71.91428571428573,13.135883242912463,324.8614285714285,59.3,3.0,957,21.599999999999998,3.0,69.5,13.0
COL_0003063,BIN_00015,2022-04-08,12:22,Friday,0,,1,Easter,2,63.2,high,276.59,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.4,0.0,72.1,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,14,0,0,0,72.27142857142857,12.810115050968413,329.3171428571428,64.8,3.0,959,31.6,3.0,69.5,13.0
COL_0003064,BIN_00015,2022-04-11,10:19,Monday,0,,1,Easter,3,52.4,medium,324.64,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.3,0.0,88.8,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,15,0,0,0,69.24285714285715,14.795816654588226,341.11,63.2,2.0,962,17.466666666666665,3.0,69.5,13.0
COL_0003065,BIN_00015,2022-04-14,12:25,Thursday,0,,0,,3,47.2,medium,287.87,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.7,0.0,73.9,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,15,0,0,0,65.37142857142858,16.677801042674883,321.2571428571428,52.4,3.0,965,15.733333333333334,3.0,69.5,13.0
COL_0003066,BIN_00015,2022-04-19,17:11,Tuesday,0,,0,,5,79.1,high,191.21,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Bin damaged - needs repair,28.3,0.0,78.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,16,0,0,0,66.31428571428572,17.322088843576623,313.92571428571426,47.2,3.0,970,15.819999999999999,3.0,56.5,26.0
COL_0003067,BIN_00015,2022-04-23,10:33,Saturday,0,,0,,4,59.1,medium,271.07,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.0,0.0,83.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,16,1,0,0,60.728571428571435,10.142930918578081,280.1771428571429,79.1,5.0,974,14.775,2.0,69.5,13.0
COL_0003068,BIN_00015,2022-04-27,16:05,Wednesday,0,,0,,4,50.7,medium,246.92,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,31.9,0.0,82.6,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,17,0,0,1,59.5,10.841586599755571,273.87428571428575,59.1,4.0,978,12.675,2.0,69.5,13.0
COL_0003069,BIN_00015,2022-04-30,16:39,Saturday,0,,0,,3,62.1,high,315.61,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.2,0.0,70.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,4,17,1,0,1,59.11428571428571,10.668243931005145,273.4157142857143,50.7,4.0,981,20.7,2.0,69.5,13.0
COL_0003070,BIN_00015,2022-05-03,13:57,Tuesday,0,,0,,3,41.5,medium,203.72,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.9,27.3,83.9,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,18,0,1,0,56.01428571428572,12.309674863216115,263.0057142857143,62.1,3.0,984,13.833333333333334,2.0,56.5,13.0
COL_0003071,BIN_00015,2022-05-06,15:44,Friday,0,,0,,3,51.5,medium,329.92,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.1,0.0,73.7,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,18,0,0,0,55.88571428571429,12.358320890723572,263.76000000000005,41.5,3.0,987,17.166666666666668,2.0,69.5,13.0
COL_0003072,BIN_00015,2022-05-10,12:34,Tuesday,0,,0,,4,47.5,medium,225.66,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.9,0.0,96.5,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,19,0,0,0,55.92857142857143,12.323651283299945,254.87285714285713,51.5,3.0,991,11.875,2.0,56.5,13.0
COL_0003073,BIN_00015,2022-05-13,06:18,Friday,0,,0,,3,45.9,medium,214.43,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.1,9.9,69.7,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,19,0,0,0,51.18571428571429,7.273565968956437,258.19,47.5,4.0,994,15.299999999999999,2.0,69.5,13.0
COL_0003074,BIN_00015,2022-05-16,16:56,Monday,0,,0,,3,42.1,medium,226.62,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.8,0.0,79.9,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,20,0,0,0,48.75714285714285,7.024447105847999,251.83999999999997,45.9,3.0,997,14.033333333333333,2.0,69.5,13.0
COL_0003075,BIN_00015,2022-05-19,17:59,Thursday,0,,0,,3,37.7,medium,159.62,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,25.0,9.5,84.7,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,20,0,0,0,46.9,8.066391179868836,239.3685714285714,42.1,3.0,1000,12.566666666666668,2.0,69.5,13.0
COL_0003076,BIN_00015,2022-05-22,09:41,Sunday,0,,0,,3,42.3,medium,200.8,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.3,4.1,89.7,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,20,1,0,0,44.07142857142857,4.555478125551684,222.96714285714285,37.7,3.0,1003,14.1,2.0,56.5,13.0
COL_0003077,BIN_00015,2022-05-25,15:52,Wednesday,0,,0,,3,54.6,medium,334.38,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,23.3,0.1,73.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,21,0,0,1,45.94285714285714,5.834340049184898,241.63285714285712,42.3,3.0,1006,18.2,2.0,69.5,13.0
COL_0003078,BIN_00015,2022-05-28,06:24,Saturday,0,,0,,3,55.5,medium,184.19,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.6,3.7,90.5,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,21,1,0,1,46.51428571428572,6.613226285615892,220.8142857142857,54.6,3.0,1009,18.5,1.0,56.5,13.0
COL_0003079,BIN_00015,2022-05-31,17:24,Tuesday,0,,0,,3,32.7,medium,168.73,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.1,23.5,72.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,5,22,0,0,1,44.4,8.376355611680554,212.68142857142857,55.5,3.0,1012,10.9,1.0,69.5,13.0
COL_0003080,BIN_00015,2022-06-03,06:47,Friday,0,,0,,3,48.2,medium,231.14,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.5,1.3,73.3,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,22,0,1,0,44.728571428571435,8.489349069218829,215.06857142857143,32.7,3.0,1015,16.066666666666666,0.0,56.5,13.0
COL_0003081,BIN_00015,2022-06-06,11:27,Monday,0,,0,,3,48.9,medium,126.13,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Lid missing,24.0,0.0,80.9,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,23,0,0,0,45.699999999999996,8.527406796128918,200.71285714285713,48.2,3.0,1018,16.3,0.0,56.5,26.0
COL_0003082,BIN_00015,2022-06-09,17:44,Thursday,0,,0,,3,48.9,medium,317.41,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.8,0.0,72.7,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,23,0,0,0,47.3,7.795511529078708,223.25428571428571,48.9,3.0,1021,16.3,0.0,69.5,13.0
COL_0003083,BIN_00015,2022-06-13,09:21,Monday,0,,0,,4,57.5,medium,371.01,construction,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 13.9}",0,0,,23.6,15.1,85.6,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,24,0,0,0,49.47142857142857,8.272991052357067,247.57,48.9,3.0,1025,14.375,0.0,56.5,13.0
COL_0003084,BIN_00015,2022-06-16,09:41,Thursday,0,,0,,3,38.2,medium,95.13,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.8,15.5,71.7,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,24,0,0,0,47.12857142857143,8.878572386315643,213.3914285714286,57.5,4.0,1028,12.733333333333334,0.0,56.5,26.0
COL_0003085,BIN_00015,2022-06-19,13:31,Sunday,0,,0,,3,45.9,medium,240.22,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.2,0.0,73.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,24,1,0,0,45.75714285714286,8.075035013929627,221.3957142857143,38.2,3.0,1031,15.299999999999999,0.0,69.5,13.0
COL_0003086,BIN_00015,2022-06-22,09:20,Wednesday,0,,0,,3,47.6,medium,304.71,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,25.7,0.0,83.5,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,25,0,0,0,47.88571428571429,5.6631641836898625,240.82142857142858,45.9,3.0,1034,15.866666666666667,0.0,69.5,13.0
COL_0003087,BIN_00015,2022-06-25,17:05,Saturday,0,,0,,3,38.9,medium,230.14,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.1,18.1,76.2,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,25,1,0,1,46.55714285714286,6.5918781195389355,240.67857142857142,47.6,3.0,1037,12.966666666666667,0.0,69.5,13.0
COL_0003088,BIN_00015,2022-06-28,16:40,Tuesday,0,,0,,3,42.3,medium,139.34,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.6,3.7,91.7,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,6,26,0,0,1,45.614285714285714,6.6724379780877365,242.56571428571428,38.9,3.0,1040,14.1,0.0,56.5,26.0
COL_0003089,BIN_00015,2022-07-01,15:03,Friday,1,Republic Day,0,,3,48.6,medium,162.01,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.7,0.0,78.8,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,26,0,1,0,45.57142857142857,6.648737796432739,220.3657142857143,42.3,3.0,1043,16.2,0.0,56.5,13.0
COL_0003090,BIN_00015,2022-07-05,14:13,Tuesday,0,,0,,4,55.6,medium,152.03,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.7,0.0,68.6,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,27,0,1,0,45.300000000000004,6.096447052723878,189.08285714285714,48.6,3.0,1047,13.9,0.0,56.5,26.0
COL_0003091,BIN_00015,2022-07-08,07:02,Friday,0,,0,,3,51.1,medium,287.6,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.0,7.8,72.4,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,27,0,0,0,47.142857142857146,5.514483095406396,216.5785714285714,55.6,4.0,1050,17.033333333333335,0.0,69.5,13.0
COL_0003092,BIN_00015,2022-07-11,11:43,Monday,0,,0,,3,42.8,medium,218.68,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.6,18.2,85.2,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,28,0,0,0,46.699999999999996,5.750362307426006,213.50142857142856,51.1,3.0,1053,14.266666666666666,0.0,69.5,13.0
COL_0003093,BIN_00015,2022-07-14,09:15,Thursday,0,,0,,3,53.9,medium,126.59,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.6,1.9,86.3,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,28,0,0,0,47.6,6.373905134740068,188.0557142857143,42.8,3.0,1056,17.966666666666665,0.0,56.5,26.0
COL_0003094,BIN_00015,2022-07-19,14:31,Tuesday,0,,0,,5,75.1,high,303.45,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,27.4,0.0,68.2,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,29,0,0,0,52.771428571428565,11.083879327761574,198.5285714285714,53.9,3.0,1061,15.02,0.0,56.5,13.0
COL_0003095,BIN_00015,2022-07-23,07:56,Saturday,0,,0,,4,69.2,high,325.2,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,23.6,0.0,88.4,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,29,1,0,0,56.61428571428571,11.503539827871602,225.07999999999998,75.1,5.0,1065,17.3,0.0,56.5,13.0
COL_0003096,BIN_00015,2022-07-26,09:29,Tuesday,0,,0,,3,35.1,medium,79.14,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,25.7,0.0,71.5,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,30,0,0,1,54.68571428571429,13.943867059443306,213.24142857142857,69.2,4.0,1068,11.700000000000001,0.0,56.5,26.0
COL_0003097,BIN_00015,2022-07-29,08:44,Friday,0,,0,,3,56.5,medium,298.52,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,23.9,1.9,84.6,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,7,30,0,0,1,54.81428571428571,13.95784469649337,234.16857142857143,35.1,3.0,1071,18.833333333333332,0.0,69.5,13.0
COL_0003098,BIN_00015,2022-08-02,06:35,Tuesday,0,,0,,4,67.9,high,415.21,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.3,3.0,56.8,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,31,0,1,0,57.214285714285715,14.640403975690981,252.39857142857142,56.5,3.0,1075,16.975,0.0,69.5,13.0
COL_0003099,BIN_00015,2022-08-04,13:56,Thursday,1,Founders Day,0,,2,62.1,high,388.58,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,Access blocked by vehicles,28.2,0.0,57.9,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,31,0,1,0,59.971428571428575,13.22204148202466,276.67,67.9,4.0,1077,31.05,0.0,69.5,13.0
COL_0003100,BIN_00015,2022-08-09,11:17,Tuesday,0,,0,,5,100.0,critical,550.53,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,23.4,0.0,50.9,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,32,0,0,0,66.55714285714285,19.624632237985782,337.23285714285714,62.1,2.0,1082,20.0,0.0,69.5,13.0
COL_0003101,BIN_00015,2022-08-13,17:53,Saturday,0,,0,,4,100.0,critical,662.96,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,1,Overflow - extra cleanup needed,30.4,0.0,57.5,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,32,1,0,0,70.11428571428571,23.336768454624615,388.5914285714286,100.0,5.0,1086,25.0,1.0,69.5,13.0
COL_0003102,BIN_00015,2022-08-17,09:36,Wednesday,0,,0,,4,89.1,critical,565.02,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,25.7,0.0,52.4,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,33,0,0,0,72.95714285714287,24.394935071503223,422.8514285714286,100.0,4.0,1090,22.275,1.0,69.5,13.0
COL_0003103,BIN_00015,2022-08-20,10:50,Saturday,0,,0,,3,89.4,critical,399.47,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.0,0.0,41.4,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,33,1,0,0,80.71428571428571,18.196467475074105,468.61285714285714,89.1,4.0,1093,29.8,1.0,56.5,13.0
COL_0003104,BIN_00015,2022-08-23,15:29,Tuesday,0,,0,,3,56.6,medium,265.41,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.3,0.0,55.6,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,34,0,0,0,80.72857142857143,18.174314685448678,463.8828571428571,89.4,3.0,1096,18.866666666666667,1.0,69.5,13.0
COL_0003105,BIN_00015,2022-08-26,10:47,Friday,0,,0,,3,75.1,high,398.18,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",1,0,Strong odor reported by residents,26.1,0.0,52.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,34,0,0,1,81.75714285714285,17.519213941922693,461.45,56.6,3.0,1099,25.03333333333333,1.0,69.5,13.0
COL_0003106,BIN_00015,2022-08-29,10:29,Monday,0,,0,,3,66.9,high,174.93,recyclable,"{""organic"": 56.5, ""recyclable"": 26.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.0,0.0,63.6,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,8,35,0,0,1,82.44285714285715,16.696192893676645,430.92857142857144,75.1,3.0,1102,22.3,1.0,56.5,26.0
COL_0003107,BIN_00015,2022-09-01,11:17,Thursday,0,,0,,3,70.8,high,311.48,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,30.0,13.3,85.5,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,9,35,0,1,0,78.27142857142857,15.155165707409754,396.77857142857147,66.9,3.0,1105,23.599999999999998,1.0,56.5,13.0
COL_0003108,BIN_00015,2022-09-04,10:36,Sunday,0,,0,,3,53.9,medium,245.37,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,29.8,28.4,87.8,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,9,35,1,1,0,71.68571428571428,14.120366918205853,337.1228571428571,70.8,3.0,1108,17.966666666666665,1.0,69.5,13.0
COL_0003109,BIN_00015,2022-09-07,10:56,Wednesday,0,,0,,3,34.2,medium,223.5,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,28.0,19.4,72.2,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,9,36,0,0,0,63.84285714285715,17.643021013312598,288.3342857142857,53.9,3.0,1111,11.4,1.0,69.5,13.0
COL_0003110,BIN_00015,2022-09-10,11:06,Saturday,0,,0,,3,42.2,medium,158.86,general,"{""organic"": 56.5, ""recyclable"": 13.0, ""general"": 28.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,24.2,15.7,78.1,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,9,36,1,0,0,57.1,15.081114017207037,253.96142857142857,34.2,3.0,1114,14.066666666666668,1.0,56.5,13.0
COL_0003111,BIN_00015,2022-09-13,17:08,Tuesday,0,,0,,3,36.5,medium,235.97,organic,"{""organic"": 69.5, ""recyclable"": 13.0, ""general"": 15.7, ""hazardous"": 0.9, ""e_waste"": 0.0, ""construction"": 0.9}",0,0,,26.1,7.4,98.0,market,Tema,1100,metal,1,2503,9.13,moderate,2019-08-23,5.608463,-0.08441,9,37,0,0,0,54.22857142857142,16.985455963432727,249.75571428571428,42.2,3.0,1117,12.166666666666666,1.0,69.5,13.0
